Title,Time,Description,Source
Israel’s spy chief proposed letting Hamas leaders leave Gaza as part of broader ceasefire talks,"Tue, 23 Jan 2024 04:04:00 GMT","CNN —Israel has proposed that Hamas senior leaders could leave Gaza as part of a broader ceasefire agreement, two officials familiar with the ongoing international discussions told CNN.
Senior Hamas officials are known to live in Doha, Qatar, and the Lebanese capital Beirut, among other places outside the Palestinian territories.
That, combined with the “enormous pressure” on Netanyahu and his government to bring hostages home, Miller said, has created a situation where Israel would be willing to propose having Hamas leaders leave Gaza.
While it’s unclear whether in private discussions Israel has named which Hamas leaders they would hope to leave Gaza, there is no bigger target than Yahya Sinwar, Hamas’ top official in Gaza.
Israel vows to hunt Hamas globallyIsrael has made no secret of its intention to continue hunting Hamas leaders long after the war is over.",https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vd3d3LmNubi5jb20vMjAyNC8wMS8yMi9wb2xpdGljcy9pc3JhZWwtcHJvcG9zYWwtaGFtYXMtbGVhZGVycy1sZWF2ZS1nYXphL2luZGV4Lmh0bWzSAV9odHRwczovL2FtcC5jbm4uY29tL2Nubi8yMDI0LzAxLzIyL3BvbGl0aWNzL2lzcmFlbC1wcm9wb3NhbC1oYW1hcy1sZWFkZXJzLWxlYXZlLWdhemEvaW5kZXguaHRtbA?oc=5
‘Different rules’: special policies keep US supplying weapons to Israel despite alleged abuses,"Thu, 18 Jan 2024 08:00:00 GMT","The lack of enforcement of the Leahy law in Israel appears especially troubling to its namesake.
No one will ever admit that, but it’s the truth,” said one former state department official.
Few organizations have been as critical of Israel’s military justice system than B’Tselem, an Israeli human rights group.
The state department has declined to publicly release a report into Abu Akleh’s death by the USSC coordinator, Lt Gen Michael Fenzel.
When the Leahy law was first passed in 1997, it was designed with Central America and Colombia in mind.",https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS93b3JsZC8yMDI0L2phbi8xOC91cy1zdXBwbHktd2VhcG9ucy1pc3JhZWwtYWxsZWdlZC1hYnVzZXMtaHVtYW4tcmlnaHRz0gFiaHR0cHM6Ly9hbXAudGhlZ3VhcmRpYW4uY29tL3dvcmxkLzIwMjQvamFuLzE4L3VzLXN1cHBseS13ZWFwb25zLWlzcmFlbC1hbGxlZ2VkLWFidXNlcy1odW1hbi1yaWdodHM?oc=5
Countries Halt Funding To UN Agency Amid Claim Staff Helped In Hamas Attack,"Sat, 27 Jan 2024 22:16:26 GMT","Six European countries have paused funding for the UN refugee agency for PalestiniansSix European countries paused funding for the U.N. refugee agency for Palestinians (UNRWA) on Saturday, following allegations that some of its staff were involved in the October 7 Hamas attacks on Israel.
""Palestinians in Gaza did not need this additional collective punishment,"" Philippe Lazzarini, UNRWA commissioner-general, said on X.
The agency said on Friday it had opened an investigation into several employees and severed ties with those people.
Announcing the investigation, Lazzarini said on Friday that he had decided to terminate the contracts of some staff members to protect the agency's ability to deliver humanitarian assistance.
""We call on countries that announced the cessation of their support for UNRWA to immediately reverse their decision,"" he said on X.",https://news.google.com/rss/articles/CBMinQFodHRwczovL3d3dy5uZHR2LmNvbS93b3JsZC1uZXdzL2lzcmFlbC1oYW1hcy13YXItc2hvY2tpbmctdW4tcGFsZXN0aW5pYW4tYWdlbmN5LWFmdGVyLWNvdW50cmllcy1oYWx0LWZ1bmRzLWFtaWQtY2xhaW1zLXN0YWZmLWludm9sdmVkLWluLWhhbWFzLWF0dGFjay00OTQ0ODE10gGjAWh0dHBzOi8vd3d3Lm5kdHYuY29tL3dvcmxkLW5ld3MvaXNyYWVsLWhhbWFzLXdhci1zaG9ja2luZy11bi1wYWxlc3Rpbmlhbi1hZ2VuY3ktYWZ0ZXItY291bnRyaWVzLWhhbHQtZnVuZHMtYW1pZC1jbGFpbXMtc3RhZmYtaW52b2x2ZWQtaW4taGFtYXMtYXR0YWNrLTQ5NDQ4MTUvYW1wLzE?oc=5
European Nations suspend funding to UNRWA over alleged staff involvement in Israel terror attack,"Sun, 28 Jan 2024 09:53:56 GMT","TOI.in / Jan 28, 2024, 03:23PM ISTSeveral European countries, including Germany, Italy, Scotland, Netherlands, and Finland, have decided to suspend funding to the United Nations Relief and Works Agency for Palestine Refugees (UNRWA) due to allegations of staff involvement in the October 7 terror attack in Israel.
Scotland explicitly stated that it has ""no plans to provide further support to UNRWA at this stage.""
While the European Union as a whole has not made a collective decision to suspend funding, UNRWA's Commissioner-general, Philippe Lazzarini, has urged countries to reconsider their funding suspension, emphasizing the potential threat to ongoing humanitarian work in Gaza for Palestinian refugees.
Lazzarini deems the decision to sanction the agency and the community it serves based on allegations during a time of war, displacement, and political crises immensely irresponsible.
He said, ""It would be immensely irresponsible to sanction an Agency and an entire community it serves because of allegations of criminal acts against some individuals, especially at a time of war, displacement and political crises in the region.""",https://news.google.com/rss/articles/CBMisQFodHRwczovL3RpbWVzb2ZpbmRpYS5pbmRpYXRpbWVzLmNvbS92aWRlb3MvaW50ZXJuYXRpb25hbC9ldXJvcGVhbi1uYXRpb25zLXN1c3BlbmQtZnVuZGluZy10by11bnJ3YS1vdmVyLWFsbGVnZWQtc3RhZmYtaW52b2x2ZW1lbnQtaW4taXNyYWVsLXRlcnJvci1hdHRhY2svdmlkZW9zaG93LzEwNzIwMzI2OS5jbXPSAbUBaHR0cHM6Ly90aW1lc29maW5kaWEuaW5kaWF0aW1lcy5jb20vdmlkZW9zL2ludGVybmF0aW9uYWwvZXVyb3BlYW4tbmF0aW9ucy1zdXNwZW5kLWZ1bmRpbmctdG8tdW5yd2Etb3Zlci1hbGxlZ2VkLXN0YWZmLWludm9sdmVtZW50LWluLWlzcmFlbC10ZXJyb3ItYXR0YWNrL2FtcF92aWRlb3Nob3cvMTA3MjAzMjY5LmNtcw?oc=5
"Israel’s war on Gaza: List of key events, day 114","Sun, 28 Jan 2024 07:23:14 GMT","Israel’s war on Gaza: List of key events, day 114Several Western countries have suspended aid to UNWRA, a move criticised by Palestinians and top UN officials.",https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vbmV3cy8yMDI0LzEvMjgvaXNyYWVscy13YXItb24tZ2F6YS1saXN0LW9mLWtleS1ldmVudHMtZGF5LTExNNIBW2h0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vYW1wL25ld3MvMjAyNC8xLzI4L2lzcmFlbHMtd2FyLW9uLWdhemEtbGlzdC1vZi1rZXktZXZlbnRzLWRheS0xMTQ?oc=5
ICJ rules Israel must prevent acts of genocide in Gaza: Key takeaways,"Fri, 26 Jan 2024 16:19:24 GMT","The International Court of Justice hand down a highly anticipated ruling in South Africa’s case against Israel over genocidal acts in Gaza.
The International Court of Justice (ICJ) has delivered its highly anticipated interim ruling in South Africa’s case against Israel over alleged genocidal acts in Gaza.
She highlighted South Africa’s prior public statements suggesting that Israel might have violated its commitments under the 1948 Genocide Convention.
Additionally, Donoghue pointed out that Israel has consistently rejected any allegations of genocide in Gaza.
Hamas, which has governed Gaza for the past 16 years, hailed the court’s “important” ruling, saying it “contributes to isolating Israel”.",https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vbmV3cy8yMDI0LzEvMjYvaWNqLXJ1bGVzLWlzcmFlbC1tdXN0LXByZXZlbnQtYWN0cy1vZi1nZW5vY2lkZS1pbi1nYXphLWtleS10YWtlYXdheXPSAXFodHRwczovL3d3dy5hbGphemVlcmEuY29tL2FtcC9uZXdzLzIwMjQvMS8yNi9pY2otcnVsZXMtaXNyYWVsLW11c3QtcHJldmVudC1hY3RzLW9mLWdlbm9jaWRlLWluLWdhemEta2V5LXRha2Vhd2F5cw?oc=5
Israel’s war on Gaza updates: Israel must prevent genocide in Gaza – ICJ,"Sat, 27 Jan 2024 03:53:29 GMT","Israel’s war on Gaza updates: Israel must prevent genocide in Gaza – ICJThe court stopped short of ordering a ceasefire, but says that Israel must drastically scale down its war on Gaza.",https://news.google.com/rss/articles/CBMidWh0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vbmV3cy9saXZlYmxvZy8yMDI0LzEvMjYvaXNyYWVscy13YXItb24tZ2F6YS1saXZlLWljai10by1ydWxlLW9uLXNvdXRoLWFmcmljYXMtZ2Vub2NpZGUtY2FzZdIBeWh0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vYW1wL25ld3MvbGl2ZWJsb2cvMjAyNC8xLzI2L2lzcmFlbHMtd2FyLW9uLWdhemEtbGl2ZS1pY2otdG8tcnVsZS1vbi1zb3V0aC1hZnJpY2FzLWdlbm9jaWRlLWNhc2U?oc=5
Israeli PM Benjamin Netanyahu says elimination of Hamas is his goal in Gaza,"Sat, 27 Jan 2024 19:58:28 GMT","As top US officials push for a hostage deal and a pause in the war in Gaza, Israeli Prime Minister Benjamin Netanyahu said Saturday the only acceptable outcome is the elimination of Hamas and any threat it may pose to Israel.
Israeli Prime Minister Benjamin Netanyahu (Reuters)Speaking at an evening news conference, Netanyahu noted that it was International Holocaust Remembrance Day.
“If we don’t eliminate the Hamas terrorists, these ‘new Nazis,’ the next massacre is only a question of time,” he said.
The war began on Oct. 7 when Hamas operatives swarmed into Israel, killing 1,200 and kidnapping 240.
Israel responded with attacks from the air, sea and land, killing nearly 26,000, according to Hamas officials, who don’t distinguish between civilians and fighters.",https://news.google.com/rss/articles/CBMiigFodHRwczovL3d3dy5oaW5kdXN0YW50aW1lcy5jb20vd29ybGQtbmV3cy9pc3JhZWxpLXBtLWJlbmphbWluLW5ldGFueWFodS1zYXlzLWVsaW1pbmF0aW9uLW9mLWhhbWFzLWlzLWhpcy1nb2FsLWluLWdhemEtMTAxNzA2Mzg0NzkyNDIxLmh0bWzSAY4BaHR0cHM6Ly93d3cuaGluZHVzdGFudGltZXMuY29tL3dvcmxkLW5ld3MvaXNyYWVsaS1wbS1iZW5qYW1pbi1uZXRhbnlhaHUtc2F5cy1lbGltaW5hdGlvbi1vZi1oYW1hcy1pcy1oaXMtZ29hbC1pbi1nYXphLTEwMTcwNjM4NDc5MjQyMS1hbXAuaHRtbA?oc=5
ICJ updates: Court orders Israel to prevent acts of genocide in Gaza,"Fri, 26 Jan 2024 16:41:15 GMT","This live page is now closed.
You can find all the latest news, analysis and reaction about the ICJ’s interim ruling and Israel’s war on Gaza here.",https://news.google.com/rss/articles/CBMifmh0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vbmV3cy9saXZlYmxvZy8yMDI0LzEvMjYvbGl2ZS1pY2otdG8taXNzdWUtcHJlbGltaW5hcnktcnVsaW5nLWluLXNvdXRoLWFmcmljYS1nZW5vY2lkZS1jYXNlLWFnYWluc3QtadIBggFodHRwczovL3d3dy5hbGphemVlcmEuY29tL2FtcC9uZXdzL2xpdmVibG9nLzIwMjQvMS8yNi9saXZlLWljai10by1pc3N1ZS1wcmVsaW1pbmFyeS1ydWxpbmctaW4tc291dGgtYWZyaWNhLWdlbm9jaWRlLWNhc2UtYWdhaW5zdC1p?oc=5
"Cold, rainy weather making war-wracked Gaza ‘completely uninhabitable’","Sat, 27 Jan 2024 16:22:48 GMT","Relentless Israeli attacks against infrastructure in Gaza and cold weather are making the Palestinian enclave “completely uninhabitable”, the United Nations human rights office (OHCHR) has warned.
“I fear that many more civilians will die,” Ajith Sunghay, the head of the OHCHR for the Occupied Palestinian Territory, said on Friday.
He said the weather “risks making an already unsanitary situation completely uninhabitable for the people.
Most Palestinians in the Gaza Strip have been internally displaced by Israeli attacks, and many are crammed into overcrowded shelters where they are threatened by the worsening weather, diseases and an acute shortages of food, water and medicine.
“Everyone in Gaza needs aid now and the war must stop,” he said.",https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vZ2FsbGVyeS8yMDI0LzEvMjcvY29sZC1yYWlueS13ZWF0aGVyLW1ha2luZy13YXItd3JhY2tlZC1nYXphLWNvbXBsZXRlbHnSAWVodHRwczovL3d3dy5hbGphemVlcmEuY29tL2FtcC9nYWxsZXJ5LzIwMjQvMS8yNy9jb2xkLXJhaW55LXdlYXRoZXItbWFraW5nLXdhci13cmFja2VkLWdhemEtY29tcGxldGVseQ?oc=5
US military destroys Houthi antiship missile after oil tanker attack,"Sat, 27 Jan 2024 10:08:15 GMT","US says missile presented an ‘imminent threat’ to merchant ship and US Navy vessels in the region.
The United States military says it destroyed a Houthi antiship missile in Yemen that was aimed into the Red Sea and ready to launch after the Iran-aligned group attacked a British oil tanker in the Gulf of Aden.
The Houthi group has launched drones and missiles at shipping in the Red Sea since November 19 in response to Israel’s military operations in Gaza.
U.S. Conducts Self-Defense Strike Against Houthi Anti-Ship Missile On Jan. 27 at approximately 3:45 a.m. (Sanaa time), U.S. Central Command Forces conducted a strike against a Houthi anti-ship missile aimed into the Red Sea and which was prepared to launch.
Houthi military spokesperson Yahya Saree, in a televised statement, claimed responsibility for the attack, saying its forces will continue to attack ships in the Red Sea until Israel’s “aggression” against Palestinians in Gaza stops.",https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vbmV3cy8yMDI0LzEvMjcvdXMtbWlsaXRhcnktZGVzdHJveXMtaG91dGhpLWFudGlzaGlwLW1pc3NpbGUtYWZ0ZXItb2lsLXRhbmtlci1hdHRhY2vSAXFodHRwczovL3d3dy5hbGphemVlcmEuY29tL2FtcC9uZXdzLzIwMjQvMS8yNy91cy1taWxpdGFyeS1kZXN0cm95cy1ob3V0aGktYW50aXNoaXAtbWlzc2lsZS1hZnRlci1vaWwtdGFua2VyLWF0dGFjaw?oc=5
क्या लेबनान पर हमला करने वाला है इजरायल? हिजबुल्लाह के हमलों में IDF के 9 ठिकाने तबाह,"Sat, 27 Jan 2024 13:39:50 GMT","नवभारत टाइम्स डिजिटल में डिजिटल कंटेंट राइटर। पत्रकारिता में दैनिक भास्कर, दैनिक जागरण, अमर उजाला जैसी संस्थाओं के बाद टाइम्स इंटरनेट तक 5 साल का सफर जो इंदौर से शुरू होकर एनसीआर तक पहुंचा है पर दिल गौतम बुद्ध की महापरिनिर्वाण स्थली कुशीनगर और गोरक्षनाथ की धरती गोरखपुर में बसता है। देश-विदेश, अंतरराष्ट्रीय राजनीति/कूटनीति और रक्षा क्षेत्र में खास रुचि। डिजिटल माध्यम के नए प्रयोगों में दिलचस्पी के साथ सीखने की सतत इच्छा।",https://news.google.com/rss/articles/CBMilgFodHRwczovL25hdmJoYXJhdHRpbWVzLmluZGlhdGltZXMuY29tL3dvcmxkL3VhZS9pcy1pc3JhZWwtZ29pbmctdG8tYXR0YWNrLWxlYmFub24tOS1pZGYtYmFzZXMtZGVzdHJveWVkLWluLWhlemJvbGxhaC1hdHRhY2tzL2FydGljbGVzaG93LzEwNzE4OTI2NC5jbXPSAZoBaHR0cHM6Ly9uYXZiaGFyYXR0aW1lcy5pbmRpYXRpbWVzLmNvbS93b3JsZC91YWUvaXMtaXNyYWVsLWdvaW5nLXRvLWF0dGFjay1sZWJhbm9uLTktaWRmLWJhc2VzLWRlc3Ryb3llZC1pbi1oZXpib2xsYWgtYXR0YWNrcy9hbXBfYXJ0aWNsZXNob3cvMTA3MTg5MjY0LmNtcw?oc=5
UNRWA probes employees over suspected involvement in October 7 attack,"Fri, 26 Jan 2024 17:39:03 GMT","“The Israeli authorities have provided UNRWA with information about the alleged involvement of several UNRWA employees in the horrific attacks on Israel on October 7,” Philippe Lazzarini, commissioner-general of the UN Relief and Works Agency for Palestine Refugees in the Near East (UNRWA), said on Friday.
He said, however, that “any UNRWA employee who was involved in acts of terror” would be held accountable, including through criminal prosecution.
The US Department of State said it was troubled by the allegations, which it said pertained to 12 UNRWA employees.
Since the onset of the war on Gaza, Israeli authorities, including Prime Minister Benjamin Netanyahu, have accused it of fuelling anti-Israeli incitement – allegations it denies.
UNRWA says it has provided aid to desperate people in Gaza and used its facilities to shelter those fleeing Israeli attacks.",https://news.google.com/rss/articles/CBMib2h0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vbmV3cy8yMDI0LzEvMjYvdW5yd2EtcHJvYmVzLWVtcGxveWVlcy1vdmVyLXN1c3BlY3RlZC1pbnZvbHZlbWVudC1pbi1vY3RvYmVyLTctYXR0YWNrc9IBc2h0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vYW1wL25ld3MvMjAyNC8xLzI2L3VucndhLXByb2Jlcy1lbXBsb3llZXMtb3Zlci1zdXNwZWN0ZWQtaW52b2x2ZW1lbnQtaW4tb2N0b2Jlci03LWF0dGFja3M?oc=5
ICJ ruling in Gaza genocide case renews calls to end Israel arms transfers,"Sat, 27 Jan 2024 07:05:39 GMT","Advocates urge countries to suspend arms sales to Israel after top UN court says risk of genocide in Gaza plausible.
The ICJ’s decision in The Hague also spurred renewed calls to suspend weapons transfers to the Israeli government, which advocates say amount to complicity and violate international law.
“The US can’t and should not continue its arms transfers with Israel now.”Not a ‘goodwill gesture’The US provides at least $3.8bn in military aid to Israel annually.
Pressed on UK arms exports to Israel in November, Defence Secretary Grant Shapps said the country’s “defence exports to Israel are relatively small — just 42 million pounds [$53m] last year”.
Canada has to go above and beyond to make sure that it’s not contributing in any way.”Global Affairs Canada did not immediately respond to Al Jazeera’s request for comment on the calls to end arms transfers to Israel.",https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vbmV3cy8yMDI0LzEvMjcvaWNqLXJ1bGluZy1pbi1nYXphLWdlbm9jaWRlLWNhc2UtcmVuZXdzLWNhbGxzLXRvLWVuZC1pc3JhZWwtYXJtcy10cmFuc2ZlcnPSAXdodHRwczovL3d3dy5hbGphemVlcmEuY29tL2FtcC9uZXdzLzIwMjQvMS8yNy9pY2otcnVsaW5nLWluLWdhemEtZ2Vub2NpZGUtY2FzZS1yZW5ld3MtY2FsbHMtdG8tZW5kLWlzcmFlbC1hcm1zLXRyYW5zZmVycw?oc=5
Israel’s war on Gaza updates: Israeli attacks on shelters a ‘pattern’: UN,"Thu, 25 Jan 2024 23:37:30 GMT","Israel’s war on Gaza updates: Israeli attacks on shelters a ‘pattern’: UNUNRWA says Israeli assurances of protecting civilians “not followed up”, as death toll from shelter attack rises to 13.",https://news.google.com/rss/articles/CBMieGh0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vbmV3cy9saXZlYmxvZy8yMDI0LzEvMjUvaXNyYWVscy13YXItb24tZ2F6YS1saXZlLWlzcmFlbC1raWxscy05LWluLXVuLXNoZWx0ZXItc3Bhcmtpbmctb3V0cmFnZdIBAA?oc=5
UN Security Council to discuss ICJ ruling in Israel genocide case,"Sat, 27 Jan 2024 10:46:11 GMT","Top UN court ordered Israel to prevent acts of genocide against Palestinians but didn’t call for a ceasefire.
The United Nations Security Council (UNSC) is to meet next week over the decision by the global body’s top court calling for Israel to prevent genocidal acts in Gaza.
Algeria, the Arab representative on the council, requested the meeting late on Friday after a closed-door discussion of the UN’s 22-member Arab group.
“All eyes now turn to the Security Council,” he said, adding that the country’s move is highly anticipated.
Israel’s Prime Minister Benjamin Netanyahu rejected the ICJ ruling and said his country will continue to defend itself and its citizens while adhering to international law.",https://news.google.com/rss/articles/CBMiamh0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vbmV3cy8yMDI0LzEvMjcvdW4tc2VjdXJpdHktY291bmNpbC10by1kaXNjdXNzLWljai1ydWxpbmctaW4taXNyYWVsLWdlbm9jaWRlLWNhc2XSAW5odHRwczovL3d3dy5hbGphemVlcmEuY29tL2FtcC9uZXdzLzIwMjQvMS8yNy91bi1zZWN1cml0eS1jb3VuY2lsLXRvLWRpc2N1c3MtaWNqLXJ1bGluZy1pbi1pc3JhZWwtZ2Vub2NpZGUtY2FzZQ?oc=5
ICJ first ruling on South Africa genocide case against Israel in Gaza Live Updates The Hindu,"Fri, 26 Jan 2024 11:34:00 GMT","It was ruling on the nine provisional measures requested by South Africa in its genocide claim against Israel.
Notably, the UN’s top court took note of several statements made by senior Israeli officials that South Africa claimed were reflective of its “genocidal intent”.
For instance, in March 2022, the ICJ ordered Russia to halt its offensive in Ukraine.
It also accused South Africa of relying on statistics provided by Hamas on casualties.
Read the ICJ ruling here.",https://news.google.com/rss/articles/CBMimwFodHRwczovL3d3dy50aGVoaW5kdS5jb20vbmV3cy9pbnRlcm5hdGlvbmFsL2lzcmFlbC1zb3V0aC1hZnJpY2EtY2FzZS12ZXJkaWN0LWludGVybmF0aW9uYWwtY291cnQtb2YtanVzdGljZS1saXZlLXVwZGF0ZS1qYW51YXJ5LTI2LTIwMjQvYXJ0aWNsZTY3Nzc5NDE0LmVjZdIBAA?oc=5
"‘Israel’s supporters have been put on notice’, say experts on ICJ verdict","Sat, 27 Jan 2024 10:11:23 GMT","The interim orders issued by the International Court of Justice (ICJ) to Israel amid its war on Gaza on Friday are significant, but their immediate implications are “limited” say some experts.
Moreover, Israel must preserve evidence of all its actions within Gaza and report back to the ICJ within a month, it said.
“Really, the only body that can stop Israel’s bombardment of Gaza is Israel,” said Gerry Simpson, professor of law at the London School of Economics.
“The ICJ has found that the case of genocide is at least plausible.
Compliance remains an issueA definitive ruling in South Africa’s case of genocide against Israel may take years.",https://news.google.com/rss/articles/CBMibmh0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vbmV3cy8yMDI0LzEvMjcvaXNyYWVscy1zdXBwb3J0ZXJzLWhhdmUtYmVlbi1wdXQtb24tbm90aWNlLXNheS1leHBlcnRzLW9uLWljai12ZXJkaWN00gFyaHR0cHM6Ly93d3cuYWxqYXplZXJhLmNvbS9hbXAvbmV3cy8yMDI0LzEvMjcvaXNyYWVscy1zdXBwb3J0ZXJzLWhhdmUtYmVlbi1wdXQtb24tbm90aWNlLXNheS1leHBlcnRzLW9uLWljai12ZXJkaWN0?oc=5
Displaced people in Khan Younis told to move further south,"Fri, 26 Jan 2024 19:49:22 GMT","NewsFeed Displaced people in Khan Younis told to move further south“You must immediately move“ Israel tells hundreds of people in Khan Younis, including those already displaced, to move further south as the military continues to expand its offensive in the area.",https://news.google.com/rss/articles/CBMib2h0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vcHJvZ3JhbS9uZXdzZmVlZC8yMDI0LzEvMjYvZGlzcGxhY2VkLXBlb3BsZS1pbi1raGFuLXlvdW5pcy10b2xkLXRvLW1vdmUtZnVydGhlci1zb3V0aNIBc2h0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vYW1wL3Byb2dyYW0vbmV3c2ZlZWQvMjAyNC8xLzI2L2Rpc3BsYWNlZC1wZW9wbGUtaW4ta2hhbi15b3VuaXMtdG9sZC10by1tb3ZlLWZ1cnRoZXItc291dGg?oc=5
ICJ Israel decision: A new world order in the making,"Fri, 26 Jan 2024 18:55:19 GMT","Now that we have heard the interim judgement the International Court of Justice (ICJ) delivered in South Africa’s genocide case against Israel, we can confidently say a new world order is in the making.
Still, most of the “provisional measures” called for by the Republic of South Africa have been endorsed by the court.
So why did South Africa take Israel to the ICJ, and why does today’s ruling really matter?
As affirmed by South Africa, “Israel’s genocidal acts” must be understood “within the broader context of Israel’s 75-year apartheid”.
Today, thanks to South Africa, the entire colonial West, and its centuries-long history of theft, dispossession, and injustice is on trial at the World Court.",https://news.google.com/rss/articles/CBMiYGh0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vb3BpbmlvbnMvMjAyNC8xLzI2L2ljai1pc3JhZWwtZGVjaXNpb24tYS1uZXctd29ybGQtb3JkZXItaW4tdGhlLW1ha2luZ9IBZGh0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vYW1wL29waW5pb25zLzIwMjQvMS8yNi9pY2otaXNyYWVsLWRlY2lzaW9uLWEtbmV3LXdvcmxkLW9yZGVyLWluLXRoZS1tYWtpbmc?oc=5
How World Reacted To UN Court Ruling On Israel Genocide Case,"Fri, 26 Jan 2024 16:30:42 GMT","The International Court of Justice (ICJ) said Israel must prevent genocidal acts in Gaza.
The reactions to the top UN court's ruling Friday in the Israel-Gaza case were split along the lines of the war raging in the Palestinian territory.
The International Court of Justice (ICJ) said Israel must prevent genocidal acts in Gaza and allow humanitarian aid into the besieged strip of land.
- 'Isolating Israel' -""The (International) Court of Justice's decision is an important development which contributes to isolating Israel and exposing its crimes in Gaza,"" said Palestinian militant group Hamas.
- 'Must comply with orders' -""Orders of the International Court of Justice are binding on the parties and they must comply with them.",https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vd3d3Lm5kdHYuY29tL3dvcmxkLW5ld3MvaG93LXdvcmxkLXJlYWN0ZWQtdG8tdW4tY291cnQtcnVsaW5nLW9uLWlzcmFlbC1nZW5vY2lkZS1jYXNlLTQ5Mzc5NzjSAWpodHRwczovL3d3dy5uZHR2LmNvbS93b3JsZC1uZXdzL2hvdy13b3JsZC1yZWFjdGVkLXRvLXVuLWNvdXJ0LXJ1bGluZy1vbi1pc3JhZWwtZ2Vub2NpZGUtY2FzZS00OTM3OTc4L2FtcC8x?oc=5
"What has the ICJ ordered Israel to do on Gaza war, and what’s next?","Fri, 26 Jan 2024 17:31:05 GMT","Dissenting judges: Judge Julia Sebutinde of Uganda and the Israeli representative, Judge Aharon Barak.
Dissenting judge: Judge Sebutinde of Uganda.
Dissenting judge: Judge Sebutinde of Uganda.
South South Africa will have the chance to respond to this report.
As members of the United Nations, both South Africa and Israel are bound by the court’s rulings and cannot appeal a decision.",https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vbmV3cy8yMDI0LzEvMjYvd2hhdC1oYXMtdGhlLWljai1vcmRlcmVkLWlzcmFlbC10by1kby1vbi1nYXphLXdhci1hbmQtd2hhdHMtbmV4dNIBbWh0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vYW1wL25ld3MvMjAyNC8xLzI2L3doYXQtaGFzLXRoZS1pY2otb3JkZXJlZC1pc3JhZWwtdG8tZG8tb24tZ2F6YS13YXItYW5kLXdoYXRzLW5leHQ?oc=5
‘Can’t stop’: US teen’s family seeks elusive justice in West Bank killing,"Sat, 27 Jan 2024 00:13:03 GMT","On January 19, Palestinian officials say Ajaq was fatally shot after an off-duty Israeli police officer and an Israeli settler opened fire.
His uncle Mohammad Abdeljabbar told Al Jazeera that his family holds out hope that some justice may yet be served.
The family has also called on the US to “put enough pressure on Israel” to see that through.
On October 7, tensions flared when the Palestinian group Hamas launched an attack on southern Israel, killing an estimated 1,200 people.
So far in 2024, more than 50 Palestinians have been killed in the occupied West Bank, Ajaq among them, according to Palestinian authorities.",https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vbmV3cy8yMDI0LzEvMjcvY2FudC1zdG9wLXVzLXRlZW5zLWZhbWlseS1zZWVrcy1lbHVzaXZlLWp1c3RpY2UtaW4td2VzdC1iYW5rLWtpbGxpbmfSAXFodHRwczovL3d3dy5hbGphemVlcmEuY29tL2FtcC9uZXdzLzIwMjQvMS8yNy9jYW50LXN0b3AtdXMtdGVlbnMtZmFtaWx5LXNlZWtzLWVsdXNpdmUtanVzdGljZS1pbi13ZXN0LWJhbmsta2lsbGluZw?oc=5
